cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
790660,2023,,,,,,,,,,,,,,,,,,,,
790716,2023,,,,,,,,,,,,,,,,,,,,
790767,2023,,,,,,,,,,,,,,,,,,,,
790783,2023,,,,,,,,,,,,,,,,,,,,
790791,2023,,,,,,,,,,,,,,,,,,,,
790848,2023,,,,,,,,,,,,,,,,,,,,
790864,2023,,,,,,,,,,,,,,,,,,,,
790880,2023,,,,,,,,,,,,,,,,,,,,
790937,2023,,,,,,,,,,,,,,,,,,,,
791037,2023,,,,,,,,,,,,,,,,,,,,
791118,2023,,,,,,,,,,,,,,,,,,,,
791290,2023,,,,,,,,,,,,,,,,,,,,
791320,2023,,,,,,,,,,,,,,,,,,,,
791355,2023,,,,,,,,,,,,,,,,,,,,
791584,2023,,,,,,,,,,,,,,,,,,,,
791797,2023,,,,,,,,,,,,,,,,,,,,
791819,2023,,,,,,,,,,,,,,,,,,,,
791975,2023,,,,,,,,,,,,,,,,,,,,
792024,2023,,,,,,,,,,,,,,,,,,,,
792059,2023,,,,,,,,,,,,,,,,,,,,
792113,2023,,,,,,,,,,,,,,,,,,,,
792199,2023,,,,,,,,,,,,,,,,,,,,
792229,2023,,,,,,,,,,,,,,,,,,,,
792245,2023,,,,,,,,,,,,,,,,,,,,
792270,2023,,,,,,,,,,,,,,,,,,,,
792288,2023,,,,,,,,,,,,,,,,,,,,
792326,2023,,,,,,,,,,,,,,,,,,,,
792334,2023,,,,,,,,,,,,,,,,,,,,
792342,2023,,,,,,,,,,,,,,,,,,,,
792393,2023,,,,,,,,,,,,,,,,,,,,
792423,2023,,,,,,,,,,,,,,,,,,,,
792440,2023,,,,,,,,,,,,,,,,,,,,
792555,2023,,,,,,,,,,,,,,,,,,,,
792598,2023,,,,,,,,,,,,,,,,,,,,
792652,2023,,,,,,,,,,,,,,,,,,,,
792660,2023,,,,,,,,,,,,,,,,,,,,
792695,2023,,,,,,,,,,,,,,,,,,,,
792733,2023,,,,,,,,,,,,,,,,,,,,
792822,2023,,,,,,,,,,,,,,,,,,,,
792830,2023,,,,,,,,,,,,,,,,,,,,
792903,2023,,,,,,,,,,,,,,,,,,,,
792946,2023,,,,,,,,,,,,,,,,,,,,
792954,2023,,,,,,,,,,,,,,,,,,,,
793003,2023,,,,,,,,,,,,,,,,,,,,
793054,2023,,,,,,,,,,,,,,,,,,,,
793062,2023,,,,,,,,,,,,,,,,,,,,
793097,2023,,,,,,,,,,,,,,,,,,,,
793135,2023,,,,,,,,,,,,,,,,,,,,
793143,2023,,,,,,,,,,,,,,,,,,,,
793240,2023,,,,,,,,,,,,,,,,,,,,
793348,2023,,,,,,,,,,,,,,,,,,,,
793356,2023,,,,,,,,,,,,,,,,,,,,
793453,2023,,,,,,,,,,,,,,,,,,,,
793461,2023,,,,,,,,,,,,,,,,,,,,
793496,2023,,,,,,,,,,,,,,,,,,,,
793585,2023,,,,,,,,,,,,,,,,,,,,
793658,2023,,,,,,,,,,,,,,,,,,,,
793860,2023,,,,,,,,,,,,,,,,,,,,
793879,2023,,,,,,,,,,,,,,,,,,,,
793968,2023,,,,,,,,,,,,,,,,,,,,
793984,2023,,,,,,,,,,,,,,,,,,,,
794017,2023,,,,,,,,,,,,,,,,,,,,
794025,2023,,,,,,,,,,,,,,,,,,,,
794262,2023,,,,,,,,,,,,,,,,,,,,
794300,2023,,,,,,,,,,,,,,,,,,,,
794572,2023,,,,,,,,,,,,,,,,,,,,
794688,2023,,,,,,,,,,,,,,,,,,,,
794726,2023,,,,,,,,,,,,,,,,,,,,
794769,2023,,,,,,,,,,,,,,,,,,,,
794815,2023,,,,,,,,,,,,,,,,,,,,
794874,2023,,,,,,,,,,,,,,,,,,,,
795071,2023,,,,,,,,,,,,,,,,,,,,
795209,2023,,,,,,,,,,,,,,,,,,,,
795373,2023,,,,,,,,,,,,,,,,,,,,
795608,2023,,,,,,,,,,,,,,,,,,,,
795675,2023,,,,,,,,,,,,,,,,,,,,
795730,2023,,,,,,,,,,,,,,,,,,,,
795829,2023,,,,,,,,,,,,,,,,,,,,
795969,2023,,,,,,,,,,,,,,,,,,,,
795985,2023,,,,,,,,,,,,,,,,,,,,
796220,2023,,,,,,,,,,,,,,,,,,,,
796298,2023,,,,,,,,,,,,,,,,,,,,
796344,2023,,,,,,,,,,,,,,,,,,,,
