cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
208592,2021,0,0,0,0,0,0,48110,0,0,-48110,200,0,0,0,250,0,250,0,250,0
208606,2021,49869,120377,119792,0,585,0,81609,0,0,88637,400,0,126249,126249,105957,20292,0,16542,0,0
208614,2021,634431,38960,0,21605,17355,0,41657,0,0,631734,200,0,106282,106368,78324,28044,0,24917,0,0
208649,2021,285652,110528,106984,2021,1523,0,93184,0,0,302996,94409,0,331099,341127,338604,2523,0,2120,0,0
208703,2021,908762,256072,2070,220541,32914,133821,1122374,0,0,176281,77864,0,467873,467875,372901,94974,0,90296,0,8
208738,2021,885877,14688693,8814307,5663998,210388,0,14292272,0,0,1282298,10160,0,3418599,3475466,2355256,1120210,0,1090066,0,27
209024,2021,299634,707149,77114,320953,309082,7953,47092,0,0,967644,17000,0,686835,691115,504607,186508,0,180439,0,1
209040,2021,616100,342832,38799,228184,75849,2048,964081,0,0,-3101,500,0,2095527,2109815,2063331,46484,0,28474,0,14
209121,2021,155,137246,0,117063,20183,0,0,0,0,137401,201,0,0,0,208,0,208,0,208,0
209253,2021,9752,51404,0,10460,40944,0,44659,0,0,16497,200,0,0,0,1077,0,1077,0,1077,0
209288,2021,478430,618320,208646,342584,67090,1104,557277,26365,0,514212,300,0,1140739,1443069,1357302,85767,0,75041,0,8
209296,2021,1260353,1480761,839179,431947,209635,190528,2206842,0,0,724800,280100,0,1810358,2380234,2164101,216133,0,197396,0,5
209300,2021,46554,339938,267248,51191,21499,5643,178981,16134,0,197020,200,0,297265,301215,286159,15056,0,12083,0,3
209440,2021,225005,1258137,985579,115669,156889,29157,1477969,9230,0,25100,200,0,711872,728663,720181,8482,0,1321,0,1
209466,2021,794701,682490,37873,388192,256425,0,749182,109784,0,618225,7300,0,463608,669788,662088,7700,0,2360,0,5
209563,2021,7772,300628,118779,37978,143871,735,162264,0,0,146871,4000,0,1267425,1428343,1351605,76738,0,65857,0,12
209580,2021,47913,267625,0,36062,231563,0,172553,0,0,142985,200,0,342999,343129,312836,30293,0,26863,0,3
209679,2021,73800,46409,45141,640,628,0,346623,0,0,-226414,200,0,37186,37186,58031,0,20845,0,21961,1
209695,2021,205393,413197,321480,19273,72444,0,297713,0,0,320877,350,0,2710610,2714308,2368401,345907,0,319383,0,4
209725,2021,153595,283341,3136,269356,10849,0,310699,0,0,126237,200,0,3840,107248,0,107248,0,104031,0,0
209784,2021,0,205066,0,189346,15720,0,2250,0,0,202816,200,0,1426,1426,41888,0,40462,0,40505,0
209814,2021,25662,286583,0,45663,240920,0,50050,0,0,262195,202,0,121600,121600,80303,41297,0,40081,0,1
209822,2021,81422,719663,100324,50853,568486,333314,604983,0,0,529416,30000,0,2352177,2362912,2086266,276646,0,253483,0,15
209920,2021,0,4714,4019,0,695,0,85990,0,0,-81276,10220,0,9977,16036,11389,4647,0,4166,0,0
209946,2021,741097,235648,0,152896,82752,0,16397,0,0,960348,1200,0,229834,229834,115401,114433,0,107538,0,0
209954,2021,0,249,0,31,218,0,22300,0,0,-22051,500,0,0,0,0,0,0,0,0,0
209962,2021,21800,29145,0,721,28424,0,33093,0,0,17852,200,0,113550,113550,85848,27702,0,26566,0,2
209989,2021,0,21212,0,20000,1212,0,31196,0,0,-9984,200,0,7370,7370,18820,0,11450,0,11671,0
210037,2021,65536,420511,319685,56974,43752,364,276330,0,0,210081,20000,0,587773,593252,568714,24538,0,13329,0,1
210126,2021,5802,861170,13356,794078,53736,373794,894374,0,0,346392,437500,0,0,53736,202702,0,148966,0,148966,1
210231,2021,56574,25027,14860,65,10102,0,3188,0,0,78413,30,0,220632,220632,209969,10663,0,8457,0,1
210266,2021,17042,117072,0,3209,113863,0,462,0,0,133652,800,0,20716,20716,13782,6934,0,6301,0,0
210274,2021,860243,20401,0,4204,16197,0,851788,0,0,28856,200,0,36153,43004,112196,0,69192,0,69975,1
210428,2021,606706,65445,0,18123,47322,0,2182,6290,0,663679,300,0,82379,90767,66823,23944,0,21263,0,0
210436,2021,96668,608434,351256,10421,246757,0,68940,0,0,636162,1000,0,1952768,1955325,1457641,497684,0,480477,0,10
210495,2021,0,4989,0,0,4989,0,0,0,0,4989,200,0,0,0,0,0,0,0,0,0
210509,2021,0,9474,2854,6620,0,0,15419,0,0,-5945,200,0,0,0,0,0,0,0,0,0
210606,2021,198209,163146,108908,20166,34072,0,293606,0,0,67749,45000,0,1763865,1763865,1737589,26276,0,22072,0,6
210614,2021,138045,213535,134607,50670,28258,13823,153484,0,0,211919,400,0,555573,556869,446715,110154,0,105249,0,2
210622,2021,229412,762996,368284,356030,38682,2333,363498,0,0,631243,100000,0,953361,825812,1065381,0,239569,0,247380,7
210754,2021,0,12836,9131,0,3705,0,55137,0,0,-42301,200,0,31393,31393,32478,0,1085,0,1393,1
210827,2021,170428,16939,0,17000,-61,0,393832,0,0,-206465,200,0,0,0,0,0,0,0,0,0
210835,2021,514546,145585,0,141066,4519,0,18993,0,0,641138,720,0,27867,27867,758,27109,0,26274,0,0
210878,2021,52689,38267,567,18507,19193,0,726097,0,0,-635141,200,0,41524,41524,303174,0,261650,0,261650,1
211067,2021,232773,147434,77550,64050,5834,0,55674,0,0,324533,200,0,25149,72354,56342,16012,0,15255,0,0
211172,2021,1146215,326705,138050,190987,-2332,24839,954105,0,0,543654,200,0,581255,582620,574821,7799,0,2090,0,5
211202,2021,184589,584425,506919,26615,50891,0,84985,0,0,684029,5200,0,1135307,1135729,1101010,34719,0,23361,0,4
211270,2021,0,49845,0,22765,27080,233,207810,0,0,-157732,200,0,66301,66301,80641,0,14340,0,16329,1
211300,2021,13806,277421,37606,239127,688,0,256795,0,0,34432,5000,0,0,0,489,0,489,0,489,0
211369,2021,5133280,12174377,3922483,2856139,5395755,167903,6343269,193648,0,10938643,200,0,11885081,12693304,11735531,957773,0,814776,0,36
211423,2021,780095,208379,85706,109778,12895,0,1885843,0,0,-897369,200,0,840880,851939,987590,0,135651,0,140669,5
211490,2021,109568,361311,242592,9095,109624,0,221715,0,0,249164,46000,0,2208426,2225189,2175799,49390,0,44359,0,6
211520,2021,83780,840861,202198,386060,252603,0,369219,0,0,555422,1000,0,2227935,2228710,1983826,244884,0,226352,0,3
211547,2021,380,55022,18989,18998,17035,0,141495,0,0,-86093,200,0,409332,410208,482013,0,71805,0,75907,5
211628,2021,177191,3677,3677,0,0,0,264456,0,0,-83588,200,0,0,0,4266,0,4266,0,4266,0
211695,2021,1613030,305369,0,279083,26286,0,2474417,0,0,-556018,200,0,122622,129471,315757,0,186286,0,187581,1
211741,2021,12377025,9448613,8625671,786791,36151,15575,18296598,118749,0,3425866,2058000,0,10857816,13121019,13058741,62278,0,51633,0,46
211857,2021,215504,254510,97770,25879,130861,0,110789,0,0,359225,211,0,2094729,2095160,1948755,146405,0,131463,0,3
211865,2021,12107,119598,55471,27939,36188,0,597313,0,0,-465608,2200,0,160468,184255,121137,63118,0,61514,0,1
211903,2021,0,24746,18072,6674,0,0,21071,0,0,3675,400,0,0,0,0,0,0,0,0,0
212089,2021,2661968,113007,386,104712,7909,0,1670813,0,7675,1096487,815200,0,1611395,1781878,1562480,219398,0,219398,0,13
212097,2021,0,234341,0,234341,0,0,38823,0,0,195518,200,0,0,0,0,0,0,0,0,0
212143,2021,284020,438496,0,166244,272252,0,4495557,96,0,-3773137,1105330,0,0,216617,85980,130637,0,130637,0,0
212151,2021,2353953,145815,12101,43942,89772,0,1330009,0,0,1169759,0,388717,371143,371153,313567,57586,0,53874,0,6
212232,2021,374223,79184,23599,48105,7480,0,1363196,0,0,-909789,200,0,102311,130165,174708,0,44543,0,46562,1
212283,2021,0,0,0,0,0,0,3318,0,0,-3318,1,0,0,0,0,0,0,0,0,0
212348,2021,74023,3251,0,646,2605,166,350524,0,0,-273084,200,0,195815,195815,79411,116404,0,115220,0,2
212364,2021,0,8273,6880,0,1393,0,272002,0,0,-263729,7010,0,0,0,0,0,0,0,0,0
212429,2021,0,221058,0,40918,180140,214,9512,0,0,211760,1000,0,17377,20496,19333,1163,0,548,0,0
212526,2021,215884,1853004,32330,1504859,234615,21758,1208733,17938,0,863975,50000,0,4594829,5310108,4873033,437075,0,367570,0,5
212542,2021,5950965,553347,97606,287478,168263,5,1866514,966246,0,3671557,1000000,0,8263400,9179789,8185838,993951,0,892168,0,45
212666,2021,0,143366,134101,2081,7184,0,8080,0,0,135286,400,0,201346,201346,101691,99655,0,98055,0,2
212704,2021,576706,798662,154165,582042,62455,0,746998,19364,0,609006,4000,0,2759669,2802181,2471998,330183,0,302161,0,23
212755,2021,912482,1617017,861003,719958,36056,0,1380836,0,0,1148663,50201,0,1922748,2431906,2204710,227196,0,183776,0,7
212879,2021,40606,59435,52613,576,6246,0,86325,0,0,13716,210,0,131091,131091,116288,14803,0,11384,0,1
212933,2021,2712349,40530,5708,18844,15978,0,4618889,570512,0,-2436522,75715,0,0,0,14033,0,14033,0,14033,0
212950,2021,0,8566,0,8564,2,0,5746,0,0,2820,200,0,0,0,0,0,0,0,0,0
213068,2021,15532,1568617,31794,1529433,7390,0,170890,0,0,1413259,200,0,443677,443677,343288,100389,0,95953,0,3
213076,2021,20542258,2805051,52215,1892338,860498,4826,2837697,0,0,20514438,351200,0,2649048,2874296,2755351,118945,0,96359,0,4
213149,2021,753,205060,0,95813,109247,125,231299,0,0,-25361,200,0,157034,157175,130170,27005,0,25433,0,2
213220,2021,174223,60602,14295,18527,27780,0,160966,0,0,73859,159300,0,409696,409696,309327,100369,0,100369,0,3
213270,2021,0,9786,0,0,9786,0,0,0,0,9786,6110,0,0,0,0,0,0,0,0,0
213360,2021,48951,102613,19092,15191,68330,0,39941,0,0,111623,201,0,356498,356498,249739,106759,0,103194,0,4
213416,2021,604535,309618,35987,67275,206356,1300,69350,0,0,846103,200,0,1399603,1647386,1418535,228851,0,212377,0,9
213475,2021,460844,752624,0,474592,278032,0,66001,0,0,1147467,1200,0,148003,168298,154945,13353,0,8304,0,2
213505,2021,11260,65465,0,58758,6707,0,674,0,0,76051,200,0,63110,63210,38139,25071,0,23761,0,0
213629,2021,6295383,2286499,652150,1598902,35447,0,699148,0,0,7882734,45200,0,3538579,5614063,4394897,1219166,0,1034880,0,26
213661,2021,2977,66689,311,26757,39621,994,15732,0,0,54928,200,0,150133,150302,92347,57955,0,54043,0,1
213696,2021,360213,839391,11235,333865,494291,209,258379,0,0,941434,200,0,717266,717310,686910,30400,0,9311,0,0
213718,2021,520531,549368,0,497272,52096,0,386431,5541,0,677927,200,0,872545,992678,701938,290740,0,283008,0,5
213785,2021,350,-78,0,0,-78,0,14658,0,0,-14386,185480,0,0,0,0,0,0,0,0,0
213939,2021,262237,61179,0,37251,23928,0,290163,0,0,33253,200,0,181073,181073,157534,23539,0,21728,0,3
214160,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214195,2021,370,584050,341007,6006,237037,0,68960,0,0,515460,10200,0,554333,571974,567633,4341,0,0,1246,3
214225,2021,295361,172943,25872,1676,145395,0,395,0,0,467909,200,0,47623,47623,502,47121,0,45735,0,0
214330,2021,1481568,528528,0,362507,166021,463,168512,0,0,1842047,200,0,395519,398221,92802,305419,0,301516,0,1
214470,2021,0,34703,652,274,33777,0,33282,0,0,1421,200,0,21678,21678,7557,14121,0,13716,0,1
214500,2021,43588,380622,2124,251160,127338,2916,84596,0,0,342530,210,0,524163,540336,413982,126354,0,121385,0,2
214527,2021,10660089,41147639,22599898,18040371,507370,108276,37548916,234932,300875,13831281,1000000,0,54606868,55566046,54330243,1235803,0,977989,0,69
214594,2021,3990566,8139282,128252,4800900,3210130,4078,3671951,0,0,8461975,8600000,0,3332692,3755043,4318999,0,563956,0,563956,37
214659,2021,24,50315,1065,48801,449,0,5121,0,0,45218,990,0,0,0,0,0,0,0,0,0
214845,2021,0,161944,0,10924,151020,0,277,0,0,161667,5828,0,25045,25045,7711,17334,0,16583,0,0
214942,2021,28621121,38034261,209135,28209095,9616031,91519,18719384,300828,26343506,21383183,2400000,0,44463110,46447443,41816935,4630508,0,4584131,0,488
214950,2021,789643,1538872,693860,681819,163193,0,1519677,0,0,808838,100200,0,2106009,2168530,2128433,40097,0,20711,0,26
214985,2021,83961,183101,69621,35889,77591,2475,37086,0,0,232451,260,0,376596,376601,332656,43945,0,40477,0,5
215026,2021,43572,98071,11,96472,1588,0,115,0,0,141528,300,0,24000,24000,9342,14658,0,14003,0,0
215131,2021,967385,713405,49479,406154,257772,34494,394740,68038,0,1252506,45200,0,4031708,4087038,3796274,290764,0,252187,0,28
215433,2021,6534924,9100565,4670898,3628869,800798,37299,8567203,17633,0,7087952,2000,0,21483656,21639167,19492696,2146471,0,1879209,0,39
215522,2021,0,-31,0,0,-31,0,161391,0,0,-161422,200,0,0,0,0,0,0,0,0,0
215743,2021,0,2215,1410,800,5,0,5192,0,0,-2977,2,0,0,0,0,0,0,0,0,0
215778,2021,1085,52559,1790,47793,2976,0,2418140,0,0,-2364496,2665,0,0,0,44399,0,44399,0,44399,2
215913,2021,464575,442490,6910,5499,430081,0,19894,0,0,887171,200,0,289808,310879,270206,40673,0,39225,0,0
215999,2021,14484,72286,58168,8365,5753,4295,210873,0,0,-119808,200,0,42398,52732,42654,10078,0,8496,0,0
216080,2021,129486,7067,0,5303,1764,21445,345750,0,0,-187752,240,0,0,0,0,0,0,0,0,0
216170,2021,17092,399423,35516,360778,3129,0,201082,0,0,215433,400,0,300,313,104426,0,104113,0,104116,1
216234,2021,0,162039,85759,8,76272,0,854,0,0,161185,0,0,15770,15770,12880,2890,0,2426,0,1
216382,2021,0,281190,1428,15034,264728,1065,26576,0,227748,27931,210,0,440143,687394,822819,0,135425,0,142132,4
216412,2021,13095,7596,6341,0,1255,0,116500,0,0,-95809,210,0,81694,98694,96523,2171,0,1038,0,1
216447,2021,154179,1472438,1403521,6893,62024,0,552114,0,0,1074503,200,0,1469028,1477135,1319775,157360,0,145821,0,4
